order_id,order_date,product,country,qty,category,unit_price,revenue
2678,2024-05-15,Widget A,UK,1,Widgets,19.9,19.9
2679,2024-02-10,Gadget C,Norway,3,Gadgets,24.9,74.69999999999999
2680,2024-01-15,Gizmo D,Sweden,3,Gadgets,34.9,104.69999999999999
2681,2024-02-13,Accessory E,UK,1,Accessories,9.9,9.9
2682,2024-02-14,Gadget C,USA,3,Gadgets,24.9,74.69999999999999
2683,2024-02-22,Accessory E,USA,1,Accessories,9.9,9.9
2684,2024-02-27,Widget B,UK,3,Widgets,29.9,89.69999999999999
2685,2024-01-16,Widget B,Norway,6,Widgets,29.9,179.39999999999998
2686,2024-02-28,Gadget C,USA,2,Gadgets,24.9,49.8
2687,2024-02-15,Widget B,UK,3,Widgets,29.9,89.69999999999999
2688,2024-02-11,Widget A,Sweden,4,Widgets,19.9,79.6
2689,2024-01-20,Gizmo D,Sweden,3,Gadgets,34.9,104.69999999999999
2690,2024-03-25,Gizmo D,Denmark,2,Gadgets,34.9,69.8
2691,2024-02-08,Gizmo D,Germany,2,Gadgets,34.9,69.8
2692,2024-03-03,Widget B,Sweden,2,Widgets,29.9,59.8
2693,2024-02-01,Gadget C,Norway,1,Gadgets,24.9,24.9
2694,2024-02-23,Widget B,Norway,4,Widgets,29.9,119.6
2695,2024-02-11,Widget A,Denmark,1,Widgets,19.9,19.9
2696,2024-03-02,Gadget C,Sweden,2,Gadgets,24.9,49.8
2697,2024-02-10,Widget A,,1,Widgets,19.9,19.9
2698,2024-01-31,Widget A,Norway,3,Widgets,19.9,59.699999999999996
2699,2024-02-16,Gizmo D,,3,Gadgets,34.9,104.69999999999999
2700,2024-02-15,Widget A,UK,2,Widgets,19.9,39.8
2701,2024-02-22,Accessory E,USA,3,Accessories,9.9,29.700000000000003
2702,2024-03-10,Gadget C,,2,Gadgets,24.9,49.8
2703,2024-01-28,Accessory E,Norway,5,Accessories,9.9,49.5
2704,2024-03-09,Widget A,,2,Widgets,19.9,39.8
2705,2024-01-26,Gadget C,Norway,2,Gadgets,24.9,49.8
2706,2024-03-01,Widget B,USA,4,Widgets,29.9,119.6
2707,2024-03-02,Gizmo D,Sweden,4,Gadgets,34.9,139.6
2708,2024-02-07,,Germany,5,Widgets,29.9,149.5
2709,2024-02-02,Widget B,UK,3,Widgets,29.9,89.69999999999999
2710,2024-02-01,Accessory E,USA,2,Accessories,9.9,19.8
2711,2024-02-18,Widget B,UK,3,Widgets,29.9,89.69999999999999
2712,2024-03-04,Widget A,Germany,5,Widgets,19.9,99.5
2713,2024-02-13,Widget B,Denmark,1,Widgets,29.9,29.9
2714,2024-01-14,Gadget C,Germany,2,Gadgets,24.9,49.8
2715,2024-02-06,Widget B,Norway,2,Widgets,29.9,59.8
2716,2024-02-05,Widget B,,3,Widgets,29.9,89.69999999999999
2717,2024-02-27,Widget A,Denmark,3,Widgets,19.9,59.699999999999996
2718,2024-02-29,Gadget C,Norway,5,Gadgets,24.9,124.5
2719,2024-02-19,Gizmo D,USA,3,Gadgets,34.9,104.69999999999999
2720,2024-03-09,Widget B,Denmark,2,Widgets,29.9,59.8
2721,2024-03-11,Widget B,UK,2,Widgets,29.9,59.8
2722,2024-02-07,Widget A,UK,3,Widgets,19.9,59.699999999999996
2723,2024-01-31,Widget A,UK,2,Widgets,19.9,39.8
2724,2024-02-15,,Norway,6,Widgets,19.9,119.39999999999999
2725,2024-02-19,Gadget C,Norway,3,Gadgets,24.9,74.69999999999999
2726,2024-02-06,Gadget C,UK,3,Gadgets,24.9,74.69999999999999
2727,2024-05-29,Accessory E,UK,2,Accessories,9.9,19.8
2728,2024-03-23,Widget A,Denmark,4,Widgets,19.9,79.6
2729,2024-02-04,Gadget C,Denmark,2,Gadgets,24.9,49.8
2730,2024-01-29,Gadget C,Norway,3,Gadgets,24.9,74.69999999999999
2731,2024-02-03,Gadget C,USA,1,Gadgets,24.9,24.9
2732,2024-03-11,Accessory E,Norway,1,Accessories,9.9,9.9
2733,2024-03-12,Widget A,Norway,5,Widgets,19.9,99.5
2734,2024-03-24,Widget A,Germany,1,Widgets,19.9,19.9
2735,2024-01-31,Gizmo D,Norway,1,Gadgets,34.9,34.9
2736,2024-02-27,Widget B,USA,2,Widgets,29.9,59.8
2737,2024-02-01,Widget A,Norway,3,Widgets,19.9,59.699999999999996
2738,2024-03-31,Widget B,Norway,4,Widgets,29.9,119.6
2739,2024-02-01,Widget B,Denmark,2,Widgets,29.9,59.8
2740,2024-01-25,Gadget C,Denmark,3,Gadgets,24.9,74.69999999999999
2741,2024-01-28,Widget A,Norway,5,Widgets,19.9,99.5
2742,2024-02-16,Widget B,Denmark,3,Widgets,29.9,89.69999999999999
2743,2024-03-03,Gadget C,Sweden,2,Gadgets,24.9,49.8
2744,2024-03-01,Gadget C,UK,2,Gadgets,24.9,49.8
2745,2024-01-28,Accessory E,,2,Accessories,9.9,19.8
2746,2024-02-09,Widget A,USA,3,Widgets,19.9,59.699999999999996
2747,2024-02-06,,Germany,3,Accessories,9.9,29.700000000000003
2748,2024-01-26,,Norway,2,Gadgets,24.9,49.8
2749,2024-02-06,Gizmo D,Norway,1,Gadgets,34.9,34.9
2750,2024-03-22,Widget B,Denmark,3,Widgets,29.9,89.69999999999999
2751,2024-01-25,Gadget C,Norway,3,Gadgets,24.9,74.69999999999999
2752,2024-02-21,Accessory E,Sweden,3,Accessories,9.9,29.700000000000003
2753,2024-03-23,Accessory E,Norway,3,Accessories,9.9,29.700000000000003
2754,2024-03-21,Widget A,Germany,3,Widgets,19.9,59.699999999999996
2755,2024-04-02,Widget A,,2,Widgets,19.9,39.8
2756,2024-02-23,Gadget C,Norway,2,Gadgets,24.9,49.8
2757,2024-02-27,Accessory E,Denmark,4,Accessories,9.9,39.6
2758,2024-02-06,Widget B,UK,2,Widgets,29.9,59.8
2759,2024-01-24,Gadget C,Norway,3,Gadgets,24.9,74.69999999999999
2760,2024-02-13,,UK,3,Gadgets,34.9,104.69999999999999
2761,2024-03-15,Gizmo D,Germany,3,Gadgets,34.9,104.69999999999999
2762,2024-01-14,Gadget C,USA,6,Gadgets,24.9,149.39999999999998
2763,2024-02-07,Widget B,Norway,1,Widgets,29.9,29.9
2764,2024-02-29,Accessory E,USA,3,Accessories,9.9,29.700000000000003
2765,2024-02-16,Gadget C,Germany,5,Gadgets,24.9,124.5
2766,2024-03-19,Gizmo D,Germany,2,Gadgets,34.9,69.8
2767,2024-03-12,Widget B,Denmark,3,Widgets,29.9,89.69999999999999
2768,2024-01-23,Gadget C,Norway,2,Gadgets,24.9,49.8
2769,2024-02-18,Widget B,USA,2,Widgets,29.9,59.8
2770,2024-02-02,Widget A,Germany,2,Widgets,19.9,39.8
2771,2024-02-02,Gizmo D,Norway,1,Gadgets,34.9,34.9
2772,2024-01-24,Gadget C,Norway,1,Gadgets,24.9,24.9
2773,2024-02-22,Gizmo D,Norway,3,Gadgets,34.9,104.69999999999999
2774,2024-03-20,Widget B,Germany,1,Widgets,29.9,29.9
2775,2024-02-24,Gadget C,Germany,3,Gadgets,24.9,74.69999999999999
2776,2024-01-23,Widget B,Denmark,2,Widgets,29.9,59.8
2777,2024-02-15,Gadget C,Sweden,1,Gadgets,24.9,24.9
2778,2024-02-28,Widget B,Denmark,7,Widgets,29.9,209.29999999999998
2779,2024-02-14,Gizmo D,Denmark,1,Gadgets,34.9,34.9
2780,2024-02-23,Gizmo D,,3,Gadgets,34.9,104.69999999999999
2781,2024-02-03,Widget B,Sweden,3,Widgets,29.9,89.69999999999999
2782,2024-02-11,Widget B,Norway,3,Widgets,29.9,89.69999999999999
2783,2024-02-10,Gadget C,USA,2,Gadgets,24.9,49.8
2784,2024-03-26,Gizmo D,Germany,3,Gadgets,34.9,104.69999999999999
2785,2024-01-29,Gizmo D,USA,2,Gadgets,34.9,69.8
2786,2024-01-15,Gizmo D,Sweden,3,Gadgets,34.9,104.69999999999999
2787,2024-03-24,Widget B,,3,Widgets,29.9,89.69999999999999
2788,2024-02-19,Widget B,Germany,4,Widgets,29.9,119.6
2789,2024-01-26,Widget B,Denmark,2,Widgets,29.9,59.8
2790,2024-03-09,,Norway,3,Widgets,19.9,59.699999999999996
2791,2024-02-29,Gizmo D,Germany,2,Gadgets,34.9,69.8
2792,2024-04-01,Widget A,USA,3,Widgets,19.9,59.699999999999996
2793,2024-02-20,Accessory E,Norway,4,Accessories,9.9,39.6
2794,2024-04-29,Gizmo D,Norway,4,Gadgets,34.9,139.6
2795,2024-02-14,Accessory E,Germany,1,Accessories,9.9,9.9
2796,2024-03-01,Accessory E,USA,6,Accessories,9.9,59.400000000000006
2797,2024-03-04,Widget B,Germany,5,Widgets,29.9,149.5
2798,2024-05-31,,Sweden,1,Gadgets,34.9,34.9
2799,2024-02-08,Widget A,Sweden,3,Widgets,19.9,59.699999999999996
2800,2024-02-07,Widget A,Sweden,4,Widgets,19.9,79.6
2801,2024-03-05,Gizmo D,,2,Gadgets,34.9,69.8
2802,2024-01-25,Widget A,UK,6,Widgets,19.9,119.39999999999999
2803,2024-02-02,Accessory E,Germany,4,Accessories,9.9,39.6
2804,2024-02-13,Gizmo D,Sweden,2,Gadgets,34.9,69.8
2805,2024-03-31,Gizmo D,USA,2,Gadgets,34.9,69.8
2806,2024-03-05,Widget A,Germany,3,Widgets,19.9,59.699999999999996
2807,2024-02-18,Gizmo D,USA,5,Gadgets,34.9,174.5
2808,2024-02-06,Widget A,Germany,3,Widgets,19.9,59.699999999999996
2809,2024-01-15,Gizmo D,UK,2,Gadgets,34.9,69.8
2810,2024-04-16,Widget A,UK,3,Widgets,19.9,59.699999999999996
2811,2024-02-15,Gizmo D,Sweden,4,Gadgets,34.9,139.6
2812,2024-02-02,Widget A,,2,Widgets,19.9,39.8
2813,2024-04-25,Widget A,Norway,3,Widgets,19.9,59.699999999999996
2814,2024-01-25,Gadget C,UK,6,Gadgets,24.9,149.39999999999998
2815,2024-03-21,Widget A,USA,1,Widgets,19.9,19.9
2816,2024-02-16,Gizmo D,Sweden,3,Gadgets,34.9,104.69999999999999
2817,2024-03-05,Widget A,Germany,1,Widgets,19.9,19.9
2818,2024-02-29,Widget B,,1,Widgets,29.9,29.9
2819,2024-03-04,Gadget C,UK,1,Gadgets,24.9,24.9
2820,2024-04-29,Widget B,UK,3,Widgets,29.9,89.69999999999999
2821,2024-04-21,Widget B,Germany,2,Widgets,29.9,59.8
2822,2024-02-03,Gizmo D,UK,4,Gadgets,34.9,139.6
2823,2024-02-28,Widget A,Sweden,3,Widgets,19.9,59.699999999999996
2824,2024-01-19,Widget A,Norway,3,Widgets,19.9,59.699999999999996
2825,2024-03-07,Widget B,Denmark,3,Widgets,29.9,89.69999999999999
2826,2024-03-14,Widget B,Germany,6,Widgets,29.9,179.39999999999998
2827,2024-01-15,Gadget C,Norway,5,Gadgets,24.9,124.5
2828,2024-02-16,Widget B,Germany,5,Widgets,29.9,149.5
2829,2024-03-05,Gizmo D,Sweden,2,Gadgets,34.9,69.8
2830,2024-02-24,Widget A,UK,1,Widgets,19.9,19.9
2831,2024-01-26,Widget B,Norway,3,Widgets,29.9,89.69999999999999
2832,2024-01-27,Widget B,Germany,8,Widgets,29.9,239.2
2833,2024-02-13,Gadget C,Germany,2,Gadgets,24.9,49.8
2834,2024-02-08,Accessory E,USA,2,Accessories,9.9,19.8
2835,2024-02-09,Gadget C,Germany,3,Gadgets,24.9,74.69999999999999
2836,2024-01-24,Accessory E,UK,2,Accessories,9.9,19.8
2837,2024-02-17,Widget B,USA,2,Widgets,29.9,59.8
2838,2024-03-31,Widget A,Germany,1,Widgets,19.9,19.9
2839,2024-01-26,,Sweden,2,Widgets,19.9,39.8
2840,2024-02-12,Widget B,UK,1,Widgets,29.9,29.9
2841,2024-03-02,Widget B,Germany,3,Widgets,29.9,89.69999999999999
2842,2024-01-21,Widget A,Sweden,7,Widgets,19.9,139.29999999999998
2843,2024-02-17,Widget B,Germany,2,Widgets,29.9,59.8
2844,2024-03-13,Widget B,UK,8,Widgets,29.9,239.2
2845,2024-01-29,Widget A,USA,2,Widgets,19.9,39.8
2846,2024-02-19,Widget B,USA,3,Widgets,29.9,89.69999999999999
2847,2024-03-11,Accessory E,Sweden,2,Accessories,9.9,19.8
2848,2024-04-27,Widget B,Sweden,5,Widgets,29.9,149.5
2849,2024-02-18,,Norway,4,Gadgets,34.9,139.6
2850,2024-02-02,Gadget C,Norway,3,Gadgets,24.9,74.69999999999999
2851,2024-01-18,Widget B,UK,2,Widgets,29.9,59.8
2852,2024-02-03,Widget A,Sweden,4,Widgets,19.9,79.6
2853,2024-01-23,Widget B,Germany,4,Widgets,29.9,119.6
2854,2024-04-04,Gadget C,Germany,3,Gadgets,24.9,74.69999999999999
2855,2024-03-09,Widget B,UK,3,Widgets,29.9,89.69999999999999
2856,2024-01-27,Widget A,Norway,4,Widgets,19.9,79.6
2857,2024-02-01,Widget A,Sweden,5,Widgets,19.9,99.5
2858,2024-02-18,Accessory E,Denmark,4,Accessories,9.9,39.6
2859,2024-03-13,Widget B,Sweden,4,Widgets,29.9,119.6
2860,2024-02-28,Gadget C,USA,5,Gadgets,24.9,124.5
2861,2024-02-25,Gadget C,UK,4,Gadgets,24.9,99.6
2862,2024-02-21,Accessory E,Denmark,3,Accessories,9.9,29.700000000000003
2863,2024-01-28,Gadget C,UK,3,Gadgets,24.9,74.69999999999999
2864,2024-02-18,Gadget C,Sweden,4,Gadgets,24.9,99.6
2865,2024-02-15,Accessory E,UK,3,Accessories,9.9,29.700000000000003
2866,2024-01-23,,Norway,2,Gadgets,34.9,69.8
2867,2024-04-02,Widget A,UK,3,Widgets,19.9,59.699999999999996
2868,2024-02-05,Widget A,Denmark,2,Widgets,19.9,39.8
2869,2024-01-23,Gizmo D,Norway,1,Gadgets,34.9,34.9
2870,2024-02-07,Gizmo D,Sweden,2,Gadgets,34.9,69.8
2871,2024-02-11,Gadget C,Sweden,2,Gadgets,24.9,49.8
2872,2024-02-15,Gadget C,Germany,3,Gadgets,24.9,74.69999999999999
2873,2024-02-10,Gadget C,Norway,6,Gadgets,24.9,149.39999999999998
2874,2024-02-16,Widget B,Germany,2,Widgets,29.9,59.8
2875,2024-02-19,Gizmo D,Germany,3,Gadgets,34.9,104.69999999999999
2876,2024-02-18,Widget A,Germany,2,Widgets,19.9,39.8
2877,2024-02-25,Accessory E,UK,5,Accessories,9.9,49.5
2878,2024-02-27,Gizmo D,Norway,1,Gadgets,34.9,34.9
2879,2024-02-27,Gadget C,Germany,2,Gadgets,24.9,49.8
2880,2024-03-05,Widget B,USA,4,Widgets,29.9,119.6
2881,2024-02-03,Widget A,Germany,2,Widgets,19.9,39.8
2882,2024-02-03,Widget B,Germany,2,Widgets,29.9,59.8
2883,2024-03-13,Gadget C,Germany,3,Gadgets,24.9,74.69999999999999
2884,2024-02-08,Gadget C,Sweden,1,Gadgets,24.9,24.9
2885,2024-02-14,Widget B,Germany,2,Widgets,29.9,59.8
2886,2024-02-12,Gadget C,USA,4,Gadgets,24.9,99.6
2887,2024-04-25,Gizmo D,Norway,4,Gadgets,34.9,139.6
2888,2024-01-31,Widget A,UK,4,Widgets,19.9,79.6
2889,2024-01-31,Gadget C,Norway,2,Gadgets,24.9,49.8
2890,2024-02-16,Gizmo D,Denmark,4,Gadgets,34.9,139.6
2891,2024-02-12,Gadget C,,1,Gadgets,24.9,24.9
2892,2024-01-27,Gadget C,UK,4,Gadgets,24.9,99.6
2893,2024-02-14,Gadget C,UK,4,Gadgets,24.9,99.6
2894,2024-02-17,Accessory E,USA,2,Accessories,9.9,19.8
2895,2024-02-06,Widget A,Denmark,2,Widgets,19.9,39.8
2896,2024-02-13,Gadget C,Germany,5,Gadgets,24.9,124.5
2897,2024-02-01,Widget A,Sweden,1,Widgets,19.9,19.9
2898,2024-01-27,Widget A,Sweden,5,Widgets,19.9,99.5
2899,2024-02-08,Widget B,Denmark,2,Widgets,29.9,59.8
2900,2024-01-29,Widget A,Germany,4,Widgets,19.9,79.6
2901,2024-01-24,Accessory E,Denmark,2,Accessories,9.9,19.8
2902,2024-01-17,Accessory E,UK,3,Accessories,9.9,29.700000000000003
2903,2024-02-21,Widget B,Germany,2,Widgets,29.9,59.8
2904,2024-02-07,Gadget C,Norway,2,Gadgets,24.9,49.8
2905,2024-03-13,Gadget C,Germany,3,Gadgets,24.9,74.69999999999999
2906,2024-01-16,Gizmo D,Denmark,3,Gadgets,34.9,104.69999999999999
2907,2024-02-09,Gadget C,Denmark,2,Gadgets,24.9,49.8
2908,2024-02-21,Widget A,UK,2,Widgets,19.9,39.8
2909,2024-02-04,Gizmo D,Denmark,5,Gadgets,34.9,174.5
2910,2024-02-15,Gizmo D,UK,2,Gadgets,34.9,69.8
2911,2024-01-18,Gadget C,Germany,3,Gadgets,24.9,74.69999999999999
2912,2024-02-08,Accessory E,Germany,3,Accessories,9.9,29.700000000000003
2913,2024-01-31,Accessory E,UK,1,Accessories,9.9,9.9
2914,2024-03-10,Gadget C,,3,Gadgets,24.9,74.69999999999999
2915,2024-02-19,Gadget C,Norway,1,Gadgets,24.9,24.9
2916,2024-03-06,Accessory E,Norway,2,Accessories,9.9,19.8
2917,2024-03-17,Widget B,Denmark,3,Widgets,29.9,89.69999999999999
2918,2024-02-06,Widget B,Norway,4,Widgets,29.9,119.6
2919,2024-02-19,Widget A,USA,1,Widgets,19.9,19.9
2920,2024-01-28,Accessory E,Denmark,2,Accessories,9.9,19.8
2921,2024-02-24,,Germany,3,Gadgets,34.9,104.69999999999999
2922,2024-02-28,Widget A,Sweden,1,Widgets,19.9,19.9
2923,2024-02-23,Accessory E,Sweden,4,Accessories,9.9,39.6
2924,2024-02-06,Gizmo D,,2,Gadgets,34.9,69.8
2925,2024-04-06,Accessory E,,4,Accessories,9.9,39.6
2926,2024-02-16,Widget A,Denmark,5,Widgets,19.9,99.5
2927,2024-05-23,Gadget C,Denmark,4,Gadgets,24.9,99.6
2928,2024-01-28,Gizmo D,Germany,2,Gadgets,34.9,69.8
2929,2024-03-01,Gadget C,UK,4,Gadgets,24.9,99.6
2930,2024-03-11,,Norway,2,Gadgets,24.9,49.8
2931,2024-01-28,Gizmo D,UK,2,Gadgets,34.9,69.8
2932,2024-02-11,Widget B,Germany,2,Widgets,29.9,59.8
2933,2024-01-23,Gizmo D,,4,Gadgets,34.9,139.6
2934,2024-03-18,Widget A,,1,Widgets,19.9,19.9
2935,2024-02-14,Widget B,Sweden,3,Widgets,29.9,89.69999999999999
2936,2024-01-31,Widget A,Norway,1,Widgets,19.9,19.9
2937,2024-03-11,Widget B,USA,4,Widgets,29.9,119.6
2938,2024-02-16,Widget B,Denmark,6,Widgets,29.9,179.39999999999998
2939,2024-03-07,Gizmo D,USA,3,Gadgets,34.9,104.69999999999999
2940,2024-02-26,Gadget C,Denmark,2,Gadgets,24.9,49.8
2941,2024-01-29,Widget B,Norway,4,Widgets,29.9,119.6
2942,2024-02-05,Gadget C,Denmark,3,Gadgets,24.9,74.69999999999999
2943,2024-02-01,Widget A,Norway,3,Widgets,19.9,59.699999999999996
2944,2024-01-27,Widget A,USA,3,Widgets,19.9,59.699999999999996
2945,2024-01-20,,UK,4,Gadgets,24.9,99.6
2946,2024-04-15,Gadget C,Germany,5,Gadgets,24.9,124.5
2947,2024-02-22,Gizmo D,Germany,2,Gadgets,34.9,69.8
2948,2024-02-26,Widget B,Germany,2,Widgets,29.9,59.8
2949,2024-03-15,Gizmo D,USA,4,Gadgets,34.9,139.6
2950,2024-02-05,Gizmo D,Sweden,1,Gadgets,34.9,34.9
2951,2024-01-24,,UK,4,Accessories,9.9,39.6
2952,2024-03-05,Widget A,Germany,2,Widgets,19.9,39.8
2953,2024-01-26,Gadget C,USA,1,Gadgets,24.9,24.9
2954,2024-03-04,Gadget C,UK,2,Gadgets,24.9,49.8
2955,2024-01-22,Accessory E,,1,Accessories,9.9,9.9
2956,2024-01-25,Widget A,Germany,1,Widgets,19.9,19.9
2957,2024-02-04,Gadget C,Norway,3,Gadgets,24.9,74.69999999999999
2958,2024-03-03,Widget B,Denmark,3,Widgets,29.9,89.69999999999999
2959,2024-04-01,Gadget C,Germany,2,Gadgets,24.9,49.8
2960,2024-02-26,Widget A,UK,1,Widgets,19.9,19.9
2961,2024-02-04,Widget A,Norway,5,Widgets,19.9,99.5
2962,2024-03-10,Gadget C,Denmark,2,Gadgets,24.9,49.8
2963,2024-01-22,Widget B,Norway,4,Widgets,29.9,119.6
2964,2024-01-30,Widget A,UK,2,Widgets,19.9,39.8
2965,2024-02-18,Widget B,Norway,1,Widgets,29.9,29.9
2966,2024-03-06,,Germany,1,Widgets,19.9,19.9
2967,2024-02-12,Accessory E,Sweden,2,Accessories,9.9,19.8
2968,2024-02-10,Gadget C,,3,Gadgets,24.9,74.69999999999999
2969,2024-02-11,Gizmo D,USA,2,Gadgets,34.9,69.8
2970,2024-03-15,Widget B,Norway,3,Widgets,29.9,89.69999999999999
2971,2024-02-02,Accessory E,Norway,3,Accessories,9.9,29.700000000000003
2972,2024-01-29,Gadget C,Norway,3,Gadgets,24.9,74.69999999999999
2973,2024-02-11,Gadget C,Denmark,2,Gadgets,24.9,49.8
2974,2024-03-19,Gadget C,Germany,4,Gadgets,24.9,99.6
2975,2024-02-03,Gizmo D,Sweden,2,Gadgets,34.9,69.8
2976,2024-02-11,Gadget C,Germany,3,Gadgets,24.9,74.69999999999999
2977,2024-01-22,Widget B,Norway,1,Widgets,29.9,29.9
2978,2024-02-12,Widget A,UK,6,Widgets,19.9,119.39999999999999
2979,2024-02-21,Gadget C,UK,4,Gadgets,24.9,99.6
2980,2024-01-26,Gadget C,USA,7,Gadgets,24.9,174.29999999999998
2981,2024-03-15,Widget A,USA,2,Widgets,19.9,39.8
2982,2024-02-21,Widget B,Sweden,2,Widgets,29.9,59.8
2983,2024-02-06,Gadget C,Sweden,2,Gadgets,24.9,49.8
2984,2024-02-21,Gizmo D,Germany,1,Gadgets,34.9,34.9
2985,2024-02-27,Widget A,Norway,5,Widgets,19.9,99.5
2986,2024-01-19,Widget B,Sweden,1,Widgets,29.9,29.9
2987,2024-02-22,Gizmo D,Norway,3,Gadgets,34.9,104.69999999999999
2988,2024-03-18,Gadget C,Denmark,5,Gadgets,24.9,124.5
2989,2024-02-01,Widget B,Germany,4,Widgets,29.9,119.6
2990,2024-02-06,Gizmo D,Norway,3,Gadgets,34.9,104.69999999999999
2991,2024-02-09,Gadget C,Norway,2,Gadgets,24.9,49.8
2992,2024-03-06,Gadget C,Germany,3,Gadgets,24.9,74.69999999999999
2993,2024-01-28,Accessory E,Norway,3,Accessories,9.9,29.700000000000003
2994,2024-02-26,Accessory E,USA,2,Accessories,9.9,19.8
2995,2024-02-09,Widget B,Norway,3,Widgets,29.9,89.69999999999999
2996,2024-04-03,Widget A,Germany,3,Widgets,19.9,59.699999999999996
2997,2024-02-10,Widget B,Denmark,1,Widgets,29.9,29.9
2998,2024-01-14,Widget A,Norway,1,Widgets,19.9,19.9
2999,2024-03-02,Widget A,Denmark,6,Widgets,19.9,119.39999999999999
3000,2024-02-25,Widget B,Denmark,2,Widgets,29.9,59.8
3001,2024-02-20,Accessory E,UK,8,Accessories,9.9,79.2
3002,2024-03-17,,Germany,2,Accessories,9.9,19.8
3003,2024-01-20,Gadget C,Norway,5,Gadgets,24.9,124.5
3004,2024-01-30,Gadget C,Norway,3,Gadgets,24.9,74.69999999999999
3005,2024-02-15,Widget A,Sweden,1,Widgets,19.9,19.9
3006,2024-02-19,Widget A,Norway,5,Widgets,19.9,99.5
3007,2024-02-12,Widget A,Denmark,3,Widgets,19.9,59.699999999999996
3008,2024-01-22,Gizmo D,USA,3,Gadgets,34.9,104.69999999999999
3009,2024-02-06,Widget A,Denmark,2,Widgets,19.9,39.8
3010,2024-03-31,Accessory E,Germany,1,Accessories,9.9,9.9
3011,2024-01-27,Gadget C,Germany,2,Gadgets,24.9,49.8
3012,2024-02-15,Widget A,UK,4,Widgets,19.9,79.6
3013,2024-02-26,Widget A,Norway,3,Widgets,19.9,59.699999999999996
3014,2024-03-05,Gadget C,UK,5,Gadgets,24.9,124.5
3015,2024-03-02,Accessory E,UK,1,Accessories,9.9,9.9
3016,2024-02-05,Gizmo D,Norway,1,Gadgets,34.9,34.9
3017,2024-01-30,Widget B,Sweden,4,Widgets,29.9,119.6
3018,2024-04-03,Gadget C,USA,2,Gadgets,24.9,49.8
3019,2024-03-08,Widget B,UK,5,Widgets,29.9,149.5
3020,2024-02-17,Accessory E,Sweden,4,Accessories,9.9,39.6
3021,2024-03-23,Gizmo D,Germany,4,Gadgets,34.9,139.6
3022,2024-01-22,Gadget C,Sweden,2,Gadgets,24.9,49.8
3023,2024-01-24,Widget B,Denmark,6,Widgets,29.9,179.39999999999998
3024,2024-01-14,Gadget C,Sweden,2,Gadgets,24.9,49.8
3025,2024-02-18,Widget B,Sweden,2,Widgets,29.9,59.8
3026,2024-02-19,Widget A,Germany,3,Widgets,19.9,59.699999999999996
3027,2024-01-23,Widget B,UK,1,Widgets,29.9,29.9
3028,2024-03-07,Accessory E,UK,2,Accessories,9.9,19.8
3029,2024-01-17,Gadget C,,2,Gadgets,24.9,49.8
3030,2024-02-23,Widget A,UK,1,Widgets,19.9,19.9
3031,2024-02-29,Accessory E,,6,Accessories,9.9,59.400000000000006
3032,2024-02-18,Widget B,Sweden,5,Widgets,29.9,149.5
3033,2024-01-21,Widget A,USA,1,Widgets,19.9,19.9
3034,2024-03-17,Widget B,,2,Widgets,29.9,59.8
3035,2024-02-06,Gadget C,Norway,3,Gadgets,24.9,74.69999999999999
3036,2024-02-06,Gadget C,Norway,4,Gadgets,24.9,99.6
3037,2024-02-02,Gadget C,Denmark,4,Gadgets,24.9,99.6
3038,2024-03-03,Gizmo D,UK,5,Gadgets,34.9,174.5
3039,2024-02-05,Widget B,USA,5,Widgets,29.9,149.5
3040,2024-01-26,Gizmo D,UK,3,Gadgets,34.9,104.69999999999999
3041,2024-03-10,Widget A,UK,2,Widgets,19.9,39.8
3042,2024-02-14,,Germany,6,Gadgets,34.9,209.39999999999998
3043,2024-03-11,Gadget C,UK,2,Gadgets,24.9,49.8
3044,2024-02-16,Gizmo D,Norway,7,Gadgets,34.9,244.29999999999998
3045,2024-02-01,Gadget C,USA,4,Gadgets,24.9,99.6
3046,2024-01-18,Gadget C,Sweden,2,Gadgets,24.9,49.8
3047,2024-02-19,Widget A,USA,2,Widgets,19.9,39.8
3048,2024-02-09,Accessory E,Norway,3,Accessories,9.9,29.700000000000003
3049,2024-03-04,Widget A,Germany,5,Widgets,19.9,99.5
3050,2024-02-04,Widget A,Germany,2,Widgets,19.9,39.8
3051,2024-02-24,Gadget C,USA,2,Gadgets,24.9,49.8
3052,2024-02-15,Gizmo D,UK,5,Gadgets,34.9,174.5
3053,2024-01-31,Widget A,Sweden,1,Widgets,19.9,19.9
3054,2024-02-05,Accessory E,Germany,2,Accessories,9.9,19.8
3055,2024-01-24,Accessory E,,4,Accessories,9.9,39.6
3056,2024-04-06,Gadget C,Norway,3,Gadgets,24.9,74.69999999999999
3057,2024-02-23,Gadget C,Norway,1,Gadgets,24.9,24.9
3058,2024-01-23,Gizmo D,Norway,2,Gadgets,34.9,69.8
3059,2024-04-04,Widget B,Denmark,3,Widgets,29.9,89.69999999999999
3060,2024-01-27,Gadget C,USA,2,Gadgets,24.9,49.8
3061,2024-02-04,,USA,1,Accessories,9.9,9.9
3062,2024-02-10,Accessory E,Norway,2,Accessories,9.9,19.8
3063,2024-02-15,Accessory E,Norway,4,Accessories,9.9,39.6
3064,2024-03-03,Widget B,Norway,1,Widgets,29.9,29.9
3065,2024-01-16,Widget A,Sweden,4,Widgets,19.9,79.6
